0.0 2730.0
0.0 2735.0
0.0 2740.0
0.0 2745.0
0.0 2750.0
0.0 2755.0
0.0 2760.0
0.0 2765.0
0.0 2770.0
0.0 2775.0
0.0 2780.0
0.0 2785.0
0.0 2790.0
0.0 2795.0
0.0 2800.0
0.0 2805.0
0.0 2810.0
0.0 2815.0
0.0 2820.0
0.0 2825.0
0.0 2830.0
0.0 2835.0
0.0 2840.0
0.0 2845.0
0.0 2850.0
0.0 2855.0
0.0 2860.0
0.0 2865.0
0.0 2870.0
0.0 2875.0
0.0 2880.0
0.0 2885.0
0.0 2890.0
0.0 2895.0
0.0 2900.0
0.0 2905.0
0.0 2910.0
0.0 2915.0
0.0 2920.0
0.0 2925.0
0.0 2930.0
0.0 2935.0
0.0 2940.0
0.0 2945.0
0.0 2950.0
0.0 2955.0
0.0 2960.0
0.0 2965.0
0.0 2970.0
0.0 2975.0
0.0 2980.0
0.0 2985.0
0.0 2990.0
0.0 2995.0
0.0 3000.0
0.0 3005.0
0.0 3010.0
0.0 3015.0
0.0 3020.0
0.0 3025.0
0.0 3030.0
0.0 3035.0
0.0 3040.0
0.0 3045.0
0.0 3050.0
0.0 3055.0
0.0 3060.0
0.0 3065.0
0.0 3070.0
0.0 3075.0
0.0 3080.0
0.0 3085.0
0.0 3090.0
0.0 3095.0
0.0 3100.0
0.0 3105.0
0.0 3110.0
0.0 3115.0
0.0 3120.0
0.0 3125.0
0.0 3130.0
0.0 3135.0
0.0 3140.0
0.0 3145.0
0.0 3150.0
0.0 3155.0
0.0 3160.0
0.0 3165.0
0.0 3170.0
0.0 3175.0
0.0 3180.0
0.0 3185.0
0.0 3190.0
0.0 3195.0
0.0 3200.0
0.0 3205.0
0.0 3210.0
0.0 3215.0
0.0 3220.0
0.0 3225.0
0.0 3230.0
0.0 3235.0
0.0 3240.0
0.0 3245.0
0.0 3250.0
0.0 3255.0
0.0 3260.0
0.0 3265.0
0.0 3270.0
0.0 3275.0
0.0 3280.0
0.0 3285.0
0.0 3290.0
0.0 3295.0
0.0 3300.0
0.0 3305.0
0.0 3310.0
0.0 3315.0
0.0 3320.0
0.0 3325.0
0.0 3330.0
0.0 3335.0
0.0 3340.0
0.0 3345.0
0.0 3350.0
0.0 3355.0
0.0 3360.0
0.0 3365.0
0.0 3370.0
